title,author,price
 会声会影X4视频编辑经典实例--从入门到精通(附光盘),黄玉青 编著,¥29.00
 Windows CE(C#)嵌入式应用开发 (高等院校“十一五”规划教材),王浩,¥12.90
 普通高等教育“十二五”规划教材（高职高专教育） 网页设计与实训（第二版）,李会芳，沈效良 主编,¥16.50
 Photoshop CC完全自学教程,张洪波、郑铮,¥49.50
 热门电脑丛书 （不用打字的电脑输入方法）,昌辰创作室 编著,¥7.20
 C语言程序设计(第二版),"刘加海,",¥17.50
 数据库技术与应用基础—Access,单颀 等主编,¥15.50
 Visual_FoxPro程序设计教程(修订版),李树平 等主编,¥13.00
 运动人体行为语义计算技术,四川大学出版社,¥18.20
 Illustrator平面设计案例教程（普通高等教育“十三五”规划教材（数字媒体技术专业））,主编 陈丽梅，副主编 李晓峰,¥19.30
 轻松玩转new iPad,赵国宇，赵国华 编,¥19.90
 VIP——AutoCAD 2010建筑与装饰设计高级应用技法(含CD光盘1张),李彪，曾守根 著,¥26.10
 处理数码照片,晶辰创作室 王冠 胡法,¥23.00
 计算机应用基础项目教程—windows7+office2010,王永祥，延丽平，谭咏梅 主编,¥17.90
 visual basic程序设计基础教程,王文旭 主编,¥19.60
 C++面向对象程序设计习题解答及上机指导（21世纪高等学校精品规划教材）,李素若，杜华兵 主编,¥12.90
 Unity移动游戏开发（影印版）,Jon，Manning，Paris，Buttfield-Addison 著,¥47.50
 Visual FoxPro程序设计教程 (21世纪高等院校创新精品规划教材),何振林，赵亮 主编,¥24.80
 移动智能终端技术与测试,张睿 落红卫 李波 张沛 马群洲,¥64.00
 吉光片羽：人工智能时代的出版转型,张新新,¥34.00
 互联网使用技术与网页制作,张晓春，陈昀 主编,¥14.80
 (应用型高等教育)C++程序设计(软件专业系列规划教材),李秉璋，罗烨 主编,¥16.60
 普通高等教育“十二五”规划教材 C++语言程序设计,张鸿 主编,¥19.00
 Java程序设计与实践教程,张诚洁，梁海丽 编著,¥14.00
 新编大学计算机基础学习指导与上机实践（Windows7+Office2010）,王建，高昱，刘钢 编,¥16.10
 普通高等教育“十二五”规划教材 辽宁省“十二五”普通高等教育本科省级规划教材 电气电子工程制图与CAD（第二版）,"孙振东,高红?",¥19.50
 Visual FoxPro程序设计（第二版）（普通高等教育“十二五”规划教材）,高巍巍 主编,¥20.70
 C语言程序设计案例教程（技能型人才培养特色名校建设规划教材）,刘素芬，张建军，王宏斌，陈慧英，刘涛 等 编,¥14.70
 Dreamweaver CC 网页创意设计案例课堂(第2版),初广勤,¥49.00
 计算机应用基础(代),李长久 主编,¥12.50
 AutoCAD建筑计算机绘图实例教程,龚小兰,¥16.40
 Internet技术,吴树锦 主编,¥16.80
 设计综合表达,郑昕怡，王倩,¥23.00
 局域网组建与管理项目教程,高良诚 主编,¥16.80
 计算机应用基础,刘凤 主编,¥14.40
 VIP-中文版AutoCAD 2011超级自学手册（配光盘）,龙飞,¥29.30
 C语言程序设计,科学出版社,¥18.40
 SolidWorks快速入门教程（2014版）（SolidWorks软件应用认证指导用书）,北京兆迪科技有限公司 编著,¥23.90
 非凡视觉——3ds max室内外效果图表现技法,迟顺庆，姜霞 编著,¥30.60
 数据库程序设计Visual FoxPro学习指导,刘晓松 主编,¥9.60
 Linux程序设计--技术技巧与项目实践(余有明)(附光盘),余有明,¥16.80
 Visual_FoxPro数据库程序设计实用教程,高昱，李纪文，赵文硕 编,¥19.80
 大学计算机基础,杜诚，刘辉，郭亚钢 编,¥16.60
 ASP 动态网页设计实用案例教程,许新华 等编著,¥12.40
 多媒体技术与制作(曾慧敏),普慧敏，姚方元 主编,¥11.40
 建筑制图与CAD(附习题集)(全二册)（1-2）,张玉萍 主编,¥22.00
 建筑工程CAD,孙茜 主编,¥18.00
 Access 2010数据库原理及应用实验指导与习题(段雪丽),段雪丽 等主编,¥12.90
 独角兽江湖：始于2012的移动互联穿越,徐晶卉 张诚,¥39.00
 Visual FoxPro 数据库与程序设计（第二版）,刘淳 主编,¥13.40
 中文版3ds Max 2012三维动画创作实用教程,张瑞兰 姚鹏 姜贵平,¥24.00
 小型局域网的组建与维护,科学出版社,¥11.50
 普通高等教育“十二五”规划教材（高职高专教育） AutoCAD 2010中文版实用教程,及秀琴 等编著,¥19.50
 灵动游戏设计,李春青，张建军，陈香凝，王佳欣 编,¥16.20
 中文版3ds Max/VRay商业案例项目设计完全解析,王琳,¥39.00
 中文版Photoshop CS3完全攻略,雷波 编著,¥20.20
 可视化程序设计―Visual FoxPro（第3版）,科学出版社,¥16.50
 Protel_DXP基础与应用(修订版),高明远,¥13.50
 大学计算机基础,樊景博 主编,¥13.70
 网构软件可靠性技术研究,张靖 著,¥23.00
 计算机组装与维护,王巧莲，方风波，耿杰 主编,¥12.50
 微型计算机原理与接口技术 (全国应用型高等院校“十二五”规划教材),何超 主编,¥20.70
 Linux网络操作系统,赵军,¥17.50
 CINEMA 4D动态图形设计从入门到实战,阮婷，王润波，崔博文 编著,¥34.90
 网页设计项目驱动教程,鱼明 主编,¥16.10
 Visual Basic.NET程序设计,强莎莎，络轶姝 等编著,¥15.70
 中文版Photoshop短训教程（附光盘）,李宁 主编,¥14.30
 Java Web程序设计基础入门与实战（微课版）,文杰书院,¥34.50
 “十二五”职业教育国家规划教材 数据库技术与应用项目化教程——SQL Server 2012,岳国英 主编,¥19.50
 C语言实践教程,姚大鹏 主编,¥11.50
 中文版SketchUpPro 2015实训案例教程,汪振泽、李娜、肖洁、容强、陈贞、唐坤剑,¥23.90
 大学计算机基础上机指导与综合实训,杨丽芳，陈润荣 编,¥9.70
 传感器与检测技术,廖跃华，王学斌 主编,¥12.50
 Photoshop CS图像处理,黄玉梅 主编,¥14.00
 C 语言程序设计教程 (21世纪高职高专规划教材),姚华 等主编,¥12.00
 ASP.NET实用技术,郭素芳 等主编,¥17.50
 网页设计梦工场DREAMWEAVER篇,胡海,¥23.00
 Java_Web应用开发,张如利 等编著,¥13.00
 大学计算机基础教程,唐永华 主编,¥15.00
 C语言程序设计教程,"岳莉,",¥17.90
 Visual_Basic程序设计,郭贤海 著,¥12.90
 软件测试技术,杨晔，王申康 主编,¥22.00
 新手学电脑操作入门,梁为民,¥32.60
 AutoCAD简明教程暨习题集(第2版新世纪高职高专机电类课程规划教材),冯纪良 主编,¥11.00
 Premiere视频剪辑标准教程（全彩微课版）,魏砚雨 杨晓笛,¥39.90
 Pro／ENGINEER Wildfire中文版实训教程,胡焕成,¥19.80
 Photoshop 网页设计与配色案例课堂（第2版）,刘春茂,¥39.00
 高职高专电气自动化技术专业规划教材 单片机原理及应用技术,王燕，贾莉娜 主编,¥10.00
 网络操作系统管理与配置——Windows Server 2008（高等职业教育“十三五”规划教材（网络工程课程群））,张庆玲//舍乐莫//张建军,¥16.60
 Visual Basic程序设计语言,科学出版社,¥26.70
 操作系统实验指导,欧阳毅 主编,¥11.50
 智能机器人,陈黄祥主编,¥13.00
 计算机工程制图实例教程,赵敖生，宜沈平 主编,¥27.80
 网上聊天,晶辰创作室 刘鹏宇 赵妍,¥23.00
 C语言程序设计方法,邓佳宾 主编,¥13.70
 中文版Photoshop基础与实例全科教程,凤舞,¥14.30
 轻松学 淘宝开店做皇冠（轻松学习不求人 快速上手全掌握 图书+光盘 特色服务论坛 云视频教学）,李珍珍,¥18.70
 Photoshop平面设计从新手到高手,钟霜妙,¥44.50
 算法设计与分析基础（第3版 影印版）,（美）莱维丁 著,¥64.50
 矩阵特征值估计及计算方法,李月爽,¥23.00
 Visual Basic 程序设计 (普通高等院校“十二五”规划教材),王涛，邓德鸿 主编,¥13.30
" Access数据库技术与应用教程实验指导（普通高等教育""十二五""规划教材）",何春林，宋运康 主编,¥9.20
 大学信息技术基础(第二版),原福永 主编,¥17.00
 大学计算机基础教程,柴欣 等主编,¥16.60
 跟我学华中数控系统手工编程,化学工业出版社,¥24.50
 Excel 在财务与会计中的高级应用,钟爱军 编著,¥16.80
 大学计算机基础教程（Windows 7+Office 2010）（普通高等教育“十二五”规划教材）,王正才，张萃 主编,¥20.20
 中文版 AutoCAD 机械设计入门与案例（附盘）,龙飞 编,¥15.30
 电子商务信息系统开发建设,徐敏 著,¥44.50
 大学计算机基础,科学出版社,¥13.30
 网店美工——网店视觉设计实操指南,曹天佑、王君赫、潘磊,¥29.90
 计算机应用基础 《第四版》,色莫代 主编,¥20.00
 基于底层硬件的软件设计,怯肇乾 编著,¥31.30
 .NET_Web应用软件开发,吕军，赵春霞 主编,¥18.50
 园林计算机辅助设计之 3ds Max,邓洁 主编,¥14.30
 计算机应用基础上机指导与习题,李全红,¥7.50
 PHP 7从入门到精通（视频教学版）（第2版）,张工厂、刘玉萍、罗晨,¥44.50
 “十三五”普通高等教育规划教材 Matlab仿真应用,中国电力出版社,¥27.50
 热门电脑丛书--《如何用电脑制作广告》,晶辰创作室 编著,¥12.90
 玩转iPhone4,王鹏 ，张涛 著,¥17.10
 VIP——Photoshop+Dreamweaver+Flash+CSS完美网页设计经典范例(含DVD光盘1张)（混彩）,尼春雨 等编著,¥40.10
 管理信息系统开发与应用,刘雅伟，杨莉 主编,¥15.40
 增强现实游戏开发（影印版）,麦克·兰纳姆,¥37.40
 全国高等职业教育“十二五”计算机类专业规划教材 微机原理与接口技术,王盟,¥16.00
 新编计算机操作与应用基础教程,"刘心声,高昱,",¥26.70
 基于MVC的Java Web项目实战,天津滨海迅腾科技集团有限公司 著,¥18.00
 VIP-智能手机跨平台开发高级教程——适用于iPhone、BlackBerry、Windows Mobile及Andro,（美）艾伦 等著，崔康 译,¥15.20
 办公自动化高级案例应用教程,中国电力出版社,¥11.20
 AutoCAD工程绘图及应用开发,涂晓斌 等编,¥17.90
 Office高级应用项目式教程（高等职业教育“十三五”精品规划教材）,李观金林龙健王静 编,¥14.70
 基于视觉信息的人体跟踪与行为分析研究,姜新波，王国锋，孙述和,¥31.30
 高性能Android应用（影印版）,道格·西拉尔（Doug Sillars） 著,¥34.50
 EXCEL2007数据分析及其应用,郑丽敏 主编,¥14.50
 C++程序设计案例教程,科学出版社,¥15.60
 数据库系统原理,王勋 主编,¥15.70
 Autodesk Inventor快速入门与提高教程（2013版）（Autodesk Inventor软件应用认证指导用,北京兆迪科技有限公司 编著,¥23.90
 Office 2010电脑办公基础与应用（Windows 7+Office2010版）（配光盘）（范例导航系列丛书）,文杰书院,¥29.00
 数据库技术习题与实验,韩培友，董桂云 编著,¥13.00
 工控组态软件及应用,熊伟,¥14.40
 Access 数据库技术与应用教程 (普通高等教育“十二五”规划教材),赵义霞，季军杰 主编,¥14.70
 JavaScript从入门到精通（微课视频版）（第2版） web前端开发网页设计丛书,未来科技,¥97.80
 AutoCAD工程绘图,晏孝才 主编,¥14.40
 计算机基础,张丽静 主编,¥15.00
 UGNX9.0零件造型与数控加工,李锋 主编,¥24.50
 单片机原理及实用技术,蓝天 著,¥21.20
 基于S7-300PLC的过程控制实验教程,中国地质大学出版社,¥11.20
 视觉策略助推服务设计——VI 高手之路,杨君宇、赵天娇、张赫晨,¥49.00
 VIP——AutoCAD 2012标准培训教程(含CD光盘1张),程光远 编著,¥23.50
 Photoshop-CS6图形图像设计与制作（CD）,温小琼 主编,¥14.30
 After Effects CC完全学习手册 配光盘 完全学习手册,李红萍 编著,¥29.90
 计算机应用基础,周新源，殷利 主编,¥14.70
 STM32F7原理与应用——寄存器版(上),刘军，张洋，左忠凯,¥37.50
 Access数据库基础教程实验指导与习题集（普通高等教育“十三五”规划教材）,主编 饶拱维 杨贵茂 吴华光 副主编 刘航 温凯峰 伍春晴 温文 巫满秀 房宜汕 郭其标,¥12.90
 Photoshop CC完全实例教程,张诺、刘剑云、关威,¥44.50
 办公高手成长日记--21天精通Office 2003高效办公(附光盘),新奇e族 编,¥29.50
 嵌入式Linux开发技术,孙天泽 主编,¥19.00
 Access 基础教程 (第三版),于繁华 主编,¥13.30
 AutoCAD_2010基础案例教程,卓晓波 主编,¥16.00
 全球治理的中国方案丛书-国际网络安全治理的中国方案（英）“全球治理的中国方案”丛书十个分册全面、深入地向国际社会阐释中国,五洲传播出版社,¥59.00
 程序设计基础教程(C语言版)实验指导,黄思先，刘必雄，张素莉 编,¥12.90
 大学计算机基础——全国计算机等级考试二级MS Office高级应用教程,王昆，李伟光 编,¥24.40
 VIP-iPhone 4应用程序开发入门与实战,杨正洪 等编著,¥15.40
 制作艺术照片,晶辰创作室 田原铭 顾金元,¥23.00
 软件设计模式实用教程（普通高等教育“十三五”规划教材（软件工程专业））,主编 车战斌 副主编 李勇军 高亮,¥22.10
 多媒体CAI实用教程,刘锡祥，吕彬 主编,¥11.70
 AutoCAD 2021中文版机械设计标准实例教程,蒋晓、沈培玉、苗青,¥59.90
 After Effects CS4 影视特效制作完全攻略,九州星火传媒 编著,¥35.10
 人工智能,胡永跃 李建民,¥24.90
 STEM教育丛书：Scratch 编程之花,毛爱萍,¥27.50
 可编程序控制器系统安装与调试,科学出版社,¥9.20
 基于项目式的Windows_Server_2008网络操作系统教程,陈晴，高源 主编,¥15.00
 中国网络视频的缘起与流变：1996-2020,刘瑞一,¥31.00
 AutoCAD工程师培训丛书--AutoCAD2008中文版电气设计及实例教程(附光盘),胡仁喜 等编著,¥23.00
 Java程序设计(21世纪高职高专教学做一体化规划教材),杨秀杰 等主编,¥12.00
 VIP-Protel 2004设计及应用基础教程与上机指导（新起点电脑教程）,计算机职业教育联盟 主编，刘文涛 编著,¥10.90
 大学计算机基础实验指导,李铁男 编,¥13.80
 主权区块链1.0：秩序互联网与人类命运共同体,连玉明,¥29.50
 零基础学Java项目开发,聚慕课教育研发中心,¥49.50
 虚拟现实辅助结构可装配性设计,姚寿文 陈科 姚泽源 编著,¥37.40
 下一代因特网及其新技术,敖志刚,¥32.50
 Scratch 3.0少儿编程 逻辑思维培养,于忠秋,¥24.90
 VIP-三维效果图揭秘——3ds Max&VRay大制作（配光盘）,彭超 主编,¥19.40
 淘宝SEO实战密码,迅途网商学院编著,¥17.50
 DSP 原理与实践———基于 TMS320F28x 系列(第2版）,周鹏，杨会成，许钢 著,¥28.00
 网页设计配色从入门到精通,瞿颖健 主编,¥44.00
 COMPOSITE UI APPLICATION BLOCK和SMART CLIENT SOFTWARE FACTORY,（美）普拉特 著,¥84.00
 计算机应用基础,赵旭辉 主编,¥15.60
 数据结构（C语言版）（第三版）（高等职业教育精品示范教材（电子信息课程群））,水利水电出版社,¥14.70
 VIP-中文版Windows XP入门与进阶（配光盘）（入门与进阶）,张红，何永国 编著,¥13.20
